Stage_1,Stage_2,Stage_3,Stage_4,Stage_5,Total_Score
10.3248597196,11.7537395789,10.0,4.62974000765,2.30956391226,8
6.85353044599,11.7571646278,10.8,4.69837950461,5.19079152106,8
9.00109067419,11.7733385582,4.8,5.76814508468,6.55117339771,9
9.56031010097,11.7457505682,7.6,5.91093735171,2.65009357898,8
10.1034285501,11.7840179421,5.2,5.01249646132,4.65020203302,9
9.23938435366,11.7039202958,7.6,4.40009699764,2.36741608107,8
2.60847554747,11.5668196141,12.0,2.52646402279,4.96858226675,6
11.6494969268,11.7268711285,8.0,5.38557968053,2.2785399047,8
11.0193030291,11.7708751056,5.6,6.1799187349,7.02141462953,9
9.30030163041,11.7491463764,5.2,4.60576989356,2.71787323696,8
9.34928135444,11.6751741575,2.4,3.61807886969,3.35706642298,8
1.53850024735,11.758533246,2.0,2.72174734735,1.08283425671,7
6.20476672136,11.6068166424,7.2,2.25535470534,2.05123980062,7
10.8618427393,11.7709725282,7.2,5.76079544104,4.01381751108,9
8.99939823399,11.7664360872,10.4,5.96416716905,4.18510270553,8
6.33861879967,11.7354453541,8.8,4.03066465811,2.70619544632,7
6.35422521025,11.7219689707,12.0,2.90108222449,2.39488298945,7
6.1328717706,11.699695912,7.2,6.12355834989,9.45372077317,8
8.39550159624,11.7547610073,6.4,5.47385790128,3.16681946006,8
10.6526670178,11.7812093627,6.8,4.21950998209,5.67954518953,8
7.59980759717,11.7040394533,9.6,3.39387546299,1.97342784516,7
6.32589999751,11.6442927074,11.2,3.10451736933,2.5620231595,7
8.36767625359,11.7507019025,9.6,4.38244128605,3.06763993208,8
3.35815516082,11.7677367289,7.2,5.15123008707,7.27712391695,8
10.0318623142,11.8098534698,4.4,5.71073274606,7.3687433623,9
4.91757478477,11.6374523116,12.0,2.818368999,6.86507205098,6
6.60623551017,11.4868608482,11.6,2.79246119534,4.49411078577,6
11.0855947369,11.8043013218,4.8,4.9967917765,4.68244580341,9
9.95653867098,11.7647096626,3.2,4.78218230872,2.0397470616,9
7.02468440028,11.7414375482,10.0,5.89559542215,3.20586817633,8
7.14036715272,11.6624957848,2.0,3.78372782311,2.26963709009,8
0.684173568279,11.6886881397,10.0,6.11735372124,4.34688791069,7
4.92015866293,11.6127764611,11.6,4.01999753654,5.57746051572,7
11.4476185256,11.6831071369,8.8,4.91132827819,5.89195878958,8
9.21526491869,11.7622078302,10.0,3.704650195,2.76747204459,8
9.32640791108,11.6982844583,-3.6,2.91888889461,2.80180083657,8
6.08619760618,11.7262778769,8.8,5.50770741577,3.73200856249,8
8.97720652874,11.7386275373,-6.0,4.60583158998,2.63354607157,9
9.19745609009,11.7867703189,6.4,5.47242090105,2.80995982742,8
7.71267965249,11.5350379368,10.8,3.53653342734,3.92015872199,6
8.59423894823,11.7514105014,8.8,4.74682652368,4.07531126342,8
6.70411915024,11.6508268986,7.6,4.91067563968,3.42579782421,7
6.3581010275,11.4884267933,9.2,2.30756984192,4.04161315849,6
-1.50034398323,11.5710990318,8.4,2.56469423941,2.22809049807,5
7.37429030547,11.7521560443,6.8,5.93730622725,3.19905342208,8
8.99125666879,11.8070081697,3.6,6.18680029394,5.84932499715,9
9.36516608357,11.7812220978,6.8,6.15821509786,4.03582021885,9
6.34393119624,11.7216839183,9.6,5.77176125972,3.35054936939,8
9.81656048802,11.7771114768,9.6,6.18104889377,5.36243412905,8
10.4859577611,11.8056687024,4.4,5.67574326588,3.28934042736,9
8.58679075925,11.7756492169,6.0,4.72268332474,4.23449287969,8
9.11671815441,11.7674474462,-0.8,5.78371808167,5.81731616284,9
9.77653728294,11.7368316212,-3.6,5.65239509847,6.0936339808,9
9.29654422311,11.7097871272,7.6,6.49885711421,3.20524308795,8
9.93591914526,11.7614095691,2.0,6.30921255235,4.33099024463,9
9.57234969196,11.7596990658,8.0,7.13189063817,8.54368292392,9
9.96184010563,11.8003559985,9.2,5.71256647518,5.76014051682,9
5.2449909066,11.5805521134,11.2,1.38511636712,3.43810344257,6
6.09928135444,11.7512054965,6.8,5.38499926808,3.13688327546,8
5.44251945917,11.6689705293,9.2,4.89509159016,3.35342523464,7
10.1989191844,11.7837210819,10.4,6.95314579838,7.36347770272,9
9.55207955925,11.7852687141,5.6,6.17844189301,6.90168974803,9
11.4370021675,11.8158040442,8.0,4.30621794289,4.56785297514,9
6.03197684475,11.5629314017,11.6,3.07831418922,3.67929572605,6
9.75853231449,11.8250316705,3.6,4.32307171432,3.41427007426,9
10.3741802237,11.8074362162,5.2,7.13666800599,8.91896429123,9
11.0264745367,11.7865681372,6.8,5.38031729933,4.57367273155,9
7.126551448,11.690394923,10.4,4.82732868454,11.5609537305,8
9.64129581846,11.7736069453,10.4,6.29235316803,6.60410666871,8
10.5395355426,11.8083874192,6.0,6.15740352111,7.35740172394,9
5.90075014325,11.7266866219,9.6,5.712439718,3.27008629022,8
10.9374375118,11.8135947857,6.4,6.57203347704,5.29457137867,9
5.03073612055,11.7590441017,8.0,5.23223182552,2.81188019542,8
10.1414503173,11.7893928139,10.0,6.92707175321,3.66772070203,9
9.79035743648,11.7646976152,9.2,5.78940704941,6.57298258715,8
-1.53611058714,11.6919705636,-0.4,1.84470464379,1.95932971401,6
11.1514836301,11.732538591,10.4,6.29157579375,5.00831252004,8
8.61263509305,11.6687816189,10.8,6.4284748846,3.45011685584,8
6.0018303894,11.715151371,5.6,3.77853875959,2.35179604846,7
4.57398145017,11.7255712173,10.0,5.22978109536,2.53226698785,7
11.5821726999,11.7710595225,6.0,4.94753725668,7.32775036405,9
7.8107848441,11.7959794185,7.6,6.82087431129,3.63206622144,9
9.66623746766,11.7777180273,-2.8,5.38859567228,2.86085731772,9
10.6103879732,11.764968861,1.2,5.35035685638,3.89557772075,9
5.99331611934,11.5370284953,12.0,3.71467795386,7.15820574987,6
7.54829439128,11.717681463,7.2,3.52785454199,2.74833773872,7
5.58145060202,11.6722039277,11.6,3.74270772583,4.74831372673,7
11.0342954661,11.8028754463,6.8,7.27968837863,6.94043087435,9
7.70863947781,11.6238349051,11.6,4.93004493817,6.91120833482,7
11.3336623092,11.8125479923,6.4,7.47975901644,3.28127099969,9
10.6958449032,11.8223499762,3.2,6.70879861028,5.68517261425,9
2.51924957202,11.8017485255,12.0,4.09552432861,4.58149332021,7
10.4294117228,11.7481970154,7.6,6.00270292853,2.60153259725,8
9.22208511138,11.7918326002,10.0,5.47459926337,7.90049009506,8
10.6138726141,11.771195434,8.4,6.21895932221,2.6627255479,9
9.26745206835,11.7799420812,10.8,5.83464603084,6.56857973363,8
9.69992170066,11.7911482947,7.6,5.54761836336,4.30407937,9
8.65834727892,11.733650944,8.0,4.01147983896,2.7167415751,8
5.72592747346,11.7390226724,2.4,5.79600710709,2.78396452107,8
8.53858812057,11.6889363228,8.4,2.84779850144,3.33038080296,7
8.29227043168,11.7516789191,10.8,4.49395075401,2.5648960278,8
9.11405654636,11.7677376491,6.4,5.15137000491,3.30878640975,8
9.75839863617,11.8041643446,9.2,5.46242852276,6.23512690294,9
9.0961599869,11.7582197417,9.6,6.17054317222,6.52595071339,8
8.5946301246,11.7794749835,9.6,5.21985612465,3.99619973942,8
9.05769985016,11.802316776,9.6,6.35720518188,3.19419567354,8
11.2565089884,11.8077391845,0.4,4.63009884992,2.99521111092,9
8.55620191264,11.7480841793,10.8,4.62351989651,3.59019953213,8
9.8270050859,11.7356302396,8.0,6.67591616768,3.78735397928,8
9.6777122001,11.7510345843,7.2,5.62105736521,5.9359751032,8
3.40126250565,11.6998876635,10.4,5.18915809669,5.73295880323,7
8.19174251618,11.7293947586,7.2,5.46874375247,2.37670713877,8
11.3086268431,11.8101338651,5.2,4.10207223977,2.21082839048,9
3.74555601428,11.6005774667,10.8,4.28521476061,5.29499241351,6
5.0958064298,11.6022838689,8.4,4.84651456718,3.4468702858,7
3.18312538927,11.6379187039,12.0,2.28299650392,3.09847710231,6
11.0855125581,11.7849386774,7.2,5.96783356912,8.63905708291,9
8.9451367925,11.8168343194,8.0,4.73301232605,2.58554578221,8
3.00270755553,11.7400770002,6.8,4.5286913887,3.16552735897,7
8.72424588839,11.6870394217,8.8,4.99381139857,2.62507751995,8
10.5066416702,11.7731468196,9.2,4.59837253133,3.53605173758,8
10.2252620003,11.8302551736,8.8,5.63723692017,3.56108091418,9
9.08368327206,11.8065857464,7.2,5.41427971834,2.46431487858,8
9.75068323291,11.7471877612,2.8,5.4338145885,6.47906994357,9
10.7513430116,11.7849828697,7.6,5.6348892418,6.79769012186,9
9.93760226072,11.773133775,9.6,5.45528608382,3.55452481678,8
10.3305160994,11.683326606,7.2,3.50336083461,3.08875434655,8
10.4001986312,11.7893695145,10.0,5.95671568043,7.32306038773,9
7.61055080025,11.7664975805,7.6,5.43869399227,2.4441713359,8
9.89287871077,11.6974187857,11.2,6.05116868852,3.72183640892,8
9.9923677364,11.814713545,5.2,6.4630203599,4.62583393077,9
9.25356500447,11.7475501966,7.6,5.34930338156,3.252078407,8
8.50372103369,11.6942230519,10.4,4.53953963909,4.5957750566,8
9.8794190545,11.7552248339,9.2,2.89564321016,2.30533888069,8
5.99432529104,11.7557720572,-0.4,4.70129624922,2.65699553993,8
9.82953746445,11.7531318033,7.2,4.42491936502,4.04259725914,8
10.3455766924,11.7759365207,5.2,5.3692798364,3.51694748575,9
4.63242770658,11.7421936574,8.8,4.4787573171,3.87388308174,7
11.6910738754,11.8098680539,4.0,7.08579548235,3.0082183265,9
7.56144060105,11.7969560323,3.6,3.60826556855,2.4348532137,8
8.03461902033,11.757208603,10.4,4.02042425418,3.84667789625,8
10.7977191403,11.7391157566,7.2,5.51455971266,10.8804600339,9
9.21699953376,11.7587557519,8.8,4.02037908223,2.69025348558,8
8.72764835055,11.7338733395,8.0,4.45870805149,3.41048377414,8
10.3631413695,11.8061763988,2.4,2.87965659917,2.05036375193,8
9.78685752724,11.7807744065,6.0,6.48707576698,8.90012526164,9
9.65751452987,11.5979373708,8.0,6.29852956533,3.18867446562,8
8.86212842515,11.6953364894,10.8,5.86118618211,4.153974723,8
3.59757478477,11.5193072496,11.2,2.50051301804,1.82733374801,6
6.89936630922,11.8104553835,10.4,5.45876195761,7.04795063872,8
7.11421937339,11.6987353191,6.8,5.23151368734,3.14282964478,8
8.14783075242,11.7539271437,4.8,5.16348446373,4.20916391073,8
5.5591226915,11.8276276018,6.8,3.24052708294,3.00437341876,8
9.61207108868,11.8167269754,9.2,6.37118293566,3.43109029101,9
10.1579989892,11.8021486207,0.0,5.89186165457,2.515784728,9
5.44268381659,11.6137402287,6.4,5.20891355689,5.20897305441,7
6.02775134977,11.6862694042,9.6,5.12259504161,3.19150858555,7
11.0612006136,11.7696847986,7.6,5.60953733708,4.09949457077,9
8.71210885032,11.7888125188,8.8,6.77177549561,3.03407855403,9
10.4264954996,11.7841343952,7.2,5.12900318624,3.88569828098,9
10.1810516669,11.7562127366,7.6,6.61212147457,9.299657655,9
9.93034494418,11.7627141243,5.6,4.57951541039,2.66911997618,8
9.3532086713,11.7407224899,8.0,4.88042499716,2.93039879186,8
6.60106775384,11.7181148635,11.6,3.2297174251,3.74864121008,7
9.0339298082,11.6784194841,6.0,5.13191950295,4.41383752393,8
4.58240702843,11.6314121969,11.6,3.09358642627,4.85330929484,6
1.64203944863,11.6373633485,12.0,4.28639104692,3.41471961707,6
9.2454528727,11.7140379805,9.2,7.09258326929,6.17735838383,8
6.98567969164,11.7771990481,10.0,2.93249553176,2.68106750529,7
1.87893765593,11.7004984194,7.2,3.20253298488,3.05171600027,7
6.03283692739,11.6703175803,10.0,6.14201265973,3.56030965474,7
10.1042624024,11.7899445945,4.0,4.84577076839,2.98500851054,9
10.7273400647,11.7353112561,4.8,5.65597084425,3.4256975935,9
10.7640546245,11.80776531,6.4,5.8104887272,8.56035140766,9
9.04213219776,11.7522923811,10.4,5.61234572961,5.35127331141,8
9.57368757852,11.7934011259,6.4,5.29920929083,2.65174456734,9
9.89680047549,11.6169373052,8.0,6.51320851048,6.0744094881,8
8.79471632506,11.7673056479,10.0,5.23216341935,3.32008734348,8
1.63541539579,11.7090745593,8.8,4.82140062384,4.43952435868,7
8.91247781815,11.7292610578,9.2,6.29387883494,4.45795040156,8
10.9800469084,11.7665701193,9.6,5.30695964258,5.56324542037,8
9.99184843384,11.7939431078,9.6,4.52441866741,3.21920195567,8
2.44306791044,11.709797826,10.0,4.55049341318,3.52279693654,7
10.5858773619,11.6776734759,6.4,4.64552747265,2.79551887053,8
-3.09680243297,11.7154665858,2.0,5.17444547832,3.75295993021,7
10.5885586871,11.7868864931,8.0,5.00174911832,4.06373036385,8
9.57145864549,11.7595555554,4.4,5.33228199523,5.10902598741,9
7.79842098707,11.7032787745,8.4,4.51784404575,1.91130375063,8
9.48356084037,11.7472927083,8.0,5.41928684323,2.61222109216,8
10.3131138579,11.7554543927,4.4,5.46126022034,2.67636696223,9
9.25840849477,11.6659005407,7.6,3.50138297775,2.94748150446,7
10.2090585572,11.6928715176,9.2,4.70748113373,3.31993404351,8
11.3631691301,11.8059972022,8.0,6.19658819437,5.6187335877,9
9.60729326305,11.7993644041,8.4,4.53495831549,4.16425180037,8
5.25366953408,11.7039063191,8.4,4.37418319053,2.50877783083,7
8.49305680617,11.7533957936,8.0,6.83511886718,3.86489476586,8
11.1126151267,11.8274077059,2.4,4.84478196636,2.97019933273,9
7.93811476548,11.5792977579,9.2,3.23725540371,5.96104261459,7
10.9266862296,11.7677609809,6.4,3.71146426116,2.61424848268,8
7.22145031729,11.7867155876,10.0,4.821030229,3.15242804929,8
9.27022653422,11.8330741655,6.8,5.43200344867,2.59774264181,9
9.50388663679,11.7316841026,3.2,4.01757365571,2.94703463235,8
10.4718660868,11.7952019773,7.6,7.14998857984,6.1711510427,9
8.78680033313,11.8018665394,7.2,5.37982282624,3.23881009788,8
5.87240966214,11.7498448003,10.8,5.27097170688,3.61623969313,8
10.6441120677,11.7345659062,7.6,6.19673140901,6.13636594504,9
8.39220337897,11.8077284904,8.4,4.35937968822,2.89558759187,8
10.2574323512,11.8042601733,0.4,5.62485603199,4.70397190192,9
4.60109245372,11.6370508145,5.2,6.05157662366,2.72523459578,7
8.09404821816,11.7660310244,9.6,4.483222278,2.89164682609,8
10.0198799173,11.8101853919,10.0,6.50779970555,4.45400535599,9
1.50347325188,11.60230134,9.2,3.39817524596,1.99194208428,6
11.4024981048,11.7708785835,10.0,6.61333842773,5.37727415744,9
10.0398298057,11.7507623931,8.0,4.98263289825,3.57447643928,8
7.88387428685,11.7170633895,9.6,3.13166175977,4.31420609536,7
-16.0762720261,11.6004249694,8.8,5.42300766753,2.44279865289,4
7.68370145886,11.7876990907,8.0,5.966893983,4.3320932055,8
10.8346531873,11.7960889895,4.0,6.74070583594,5.79444728035,9
8.42955565125,11.7549743399,8.4,4.78254674038,4.6750024481,8
9.48791001271,11.8113162705,4.0,4.46714651844,4.92961776666,9
9.03087257494,11.7694758337,2.8,6.50008543691,8.1956007681,9
11.5055208863,11.8162948356,8.4,4.44956149195,4.19580643259,9
9.649063967,11.7650419503,9.6,4.96949363666,8.11540562563,8
8.4974765191,11.7684746679,3.2,6.14005116559,3.47982070589,9
10.9402469632,11.8104027477,5.6,5.26770749064,3.22989944921,9
5.50607101038,11.5940910372,9.2,5.28008898477,3.63598615285,7
9.39697024269,11.7503113245,11.2,3.62625379564,2.40516453212,8
10.4385963064,11.7743449049,3.2,5.11634190874,2.92965987798,9
8.74017656501,11.747356776,6.8,3.84863611152,2.34839457685,8
8.46785573703,11.7457965439,10.8,3.38997092937,3.09573548615,7
8.0987732985,11.6228712601,10.0,4.22820251667,3.30933260073,7
10.0885795076,11.7363292035,10.0,4.94606699004,2.80829309185,8
8.96709975692,11.7432077331,3.2,5.68935788814,6.49545931126,9
1.54093948529,11.6466680415,7.2,4.48846273085,3.90029935661,7
8.08539582095,11.7881119079,9.6,4.96676508648,7.20769050017,8
10.013991024,11.7939918339,6.8,2.96365598957,2.88469422276,8
9.27555864798,11.7461643549,10.8,6.15442568266,7.3171735662,8
10.9490403704,11.7823452146,4.4,4.1897694006,2.66129792864,9
11.0566165432,11.7827966617,2.8,5.52309807165,2.49756284774,9
7.36906008762,11.7191888245,8.4,3.6159803361,2.16133399572,7
6.68164133209,11.6915254528,10.8,2.3521815414,8.30913186135,7
9.22126097525,11.8062871725,4.0,5.74671179408,3.34095655567,9
11.268622679,11.7057330357,4.4,6.34106656637,5.43325874707,9
6.60106775384,11.5956311978,11.6,4.31190611861,5.84389310579,7
4.38777786478,11.7351429972,10.4,3.86743268897,2.04835064667,7
7.09582322857,11.7367407307,8.0,4.43493314671,2.65856985099,8
9.70507418862,11.7965724168,6.4,4.273455875,3.25412171542,8
8.51389218893,11.7627272021,9.2,5.00361020165,3.35123201177,8
10.0579169529,11.8043783504,-0.8,5.18458308649,2.86935261416,9
9.00206429087,11.7977861262,10.0,5.93815182871,4.19386024227,8
10.4197304367,11.8060982321,8.4,6.63844639979,3.34552572887,9
3.02313204472,11.6130795016,6.0,4.36918773898,4.6953452076,7
10.2260886633,11.805331193,4.8,5.94562569528,2.91877507046,9
3.26932036174,11.6811823462,8.4,4.93127157046,3.50544882214,7
9.34795873625,11.7437930158,4.8,3.10033282587,2.11302856135,8
8.23102444007,11.7851826383,10.8,5.90863238118,3.72710037069,8
9.78952358412,11.7617256622,8.4,3.56013684421,2.10410541324,8
8.98490858552,11.7716117377,7.6,3.66577980733,1.95201455539,8
5.99020293765,11.7867272832,6.0,6.86237790006,6.55450600048,8
6.40852815039,11.6974329708,8.0,6.2909814799,8.26055590462,8
9.77313482078,11.6268678334,8.4,4.8939361677,3.26790952787,8
11.2318340196,11.7973150987,-4.4,4.05788332897,2.8665050565,9
10.539022326,11.7149073135,9.2,5.1213105911,2.92123504523,8
10.0067127446,11.7368061814,8.4,6.39275957814,7.00491404234,9
5.74054969695,11.6559069237,6.0,5.38285255055,2.55826361496,7
11.2738972072,11.7888849281,8.4,5.7608589752,5.68503746512,9
10.2115240254,11.7940166966,7.2,6.08368447747,2.97398392799,9
8.37792958754,11.7992251623,10.8,6.6400030632,3.27367819372,8
9.61761350735,11.73182856,10.8,5.38025718427,10.0817810723,8
8.8866905361,11.740007006,5.2,5.06861921626,5.88495148101,8
0.341418534877,11.4163088107,8.0,1.38547642214,3.11003197297,5
9.59519245621,11.7251090927,10.0,4.50672176169,5.37229598382,8
9.61327405124,11.7663708064,8.0,5.32334283421,4.0051739099,8
9.26488345855,11.7182655382,8.4,4.92117138769,3.29791134913,8
5.55645663462,11.7947407329,7.6,6.32026926998,2.94139165554,8
4.31633003883,11.6946183803,-0.8,3.02559086321,2.28361313292,7
7.54942197293,11.773478988,-0.4,3.01401250288,2.10709840644,8
-1.10712114687,11.6938469286,3.2,2.18167462363,2.65613346725,6
9.69895655454,11.771614688,5.6,5.15882728485,3.10315832923,8
10.1850003381,11.7588213434,6.8,5.52880097866,2.92897765783,8
9.02369854043,11.7447739817,-1.2,5.27329085912,4.5059207642,9
5.28284831639,11.5937034407,10.8,4.52401810618,8.87974986329,7
9.57649827564,11.7871931062,9.2,6.11937871749,2.97697370993,8
8.28434888762,11.7918871716,10.4,4.14682662033,5.34178221169,8
8.34950692771,11.6792964402,7.2,5.12141726764,5.93569184011,8
9.00365358949,11.7228775745,8.0,6.63226016919,2.81316163272,8
5.60860755304,11.6901581968,8.4,4.91343816536,3.32005304324,7
9.04241176198,11.8112978983,-5.2,6.38205228773,4.7808180457,10
10.6410855136,11.8198037565,2.0,3.79006620735,2.46685759481,9
9.67911699701,11.7019921298,5.2,5.39016467806,5.38937850965,8
6.33626174045,11.7212838089,7.6,4.95237241864,2.35035815584,8
5.17986464892,11.7434462746,-8.8,4.78265590034,4.01453239082,9
5.53699981849,11.6162239072,10.4,2.64005467341,1.48399270102,6
9.19327127518,11.7701134749,9.6,5.56867846929,3.21993661686,8
8.5594497336,11.6622759997,6.4,3.91844354789,6.05056625609,8
6.3900083282,11.5059880212,11.6,2.91888938304,4.73640035266,6
10.1593424279,11.76074548,5.6,5.47994811435,8.06486363666,9
3.42870222406,11.5187084308,10.8,4.29038292871,2.79715715802,6
7.754593751,11.7324570076,9.6,5.63875788134,2.95396138786,8
9.55208511138,11.7165050763,4.8,5.05558071788,2.74879418448,8
4.91886672385,11.6054891638,11.6,3.13393524376,7.5549454122,6
7.29952219608,11.7998259345,10.4,6.12842514957,4.07147359465,8
9.78449922235,11.5610285959,3.6,3.55062247955,1.72121779224,7
9.94149904083,11.76461892,3.6,3.72386687733,3.44757835899,8
1.94255166867,11.6449881414,10.0,2.73905476771,2.94647925238,6
9.5056574831,11.7569885133,6.8,4.12724358012,2.76820551207,8
11.6939877141,11.753903027,6.4,5.15953441,5.9916780744,9
5.51527894139,11.7423413343,4.0,4.90992017201,2.75764510962,8
10.1904489399,11.8085189497,6.4,6.31460608076,7.98007849776,9
8.49847109865,11.7701019976,9.2,5.77711521932,3.80273590003,8
10.184902891,11.7944739991,5.6,5.90080877942,3.1298673693,9
8.75525242639,11.8071104303,4.0,5.27146240097,3.259519011,9
1.09064130717,11.7637354648,6.4,5.85116071299,4.7962284924,7
9.68312649258,11.7663197536,10.8,4.33517118581,7.57665676005,8
5.79997889477,11.7423712251,5.6,5.20003321448,3.74603106935,8
10.0255210287,11.7667727515,10.0,5.19604690045,2.50402497054,8
10.4502237582,11.8072918237,9.6,6.05565397377,3.90027238974,9
11.5688259014,11.8039682228,8.0,6.94987627392,2.90299220703,9
9.99709836888,11.7409421157,6.8,6.32031291234,7.91206129977,9
2.51795763294,11.6645966678,12.0,4.52034664128,4.12166947583,6
10.855974809,11.7655422786,8.8,6.44890509001,5.05196422852,9
6.21151569724,11.7949954103,3.2,3.38354715256,3.17923672963,8
10.3752091126,11.7534604303,9.6,6.08477700904,6.70837047924,8
9.47373491403,11.7455013088,8.8,5.65239338483,5.63772547944,8
10.2527838974,11.8083457425,5.6,5.81844083022,3.03593603652,9
8.79859214231,11.7550965117,8.8,5.98711134681,3.66495912754,8
10.5764885594,11.79764998,7.2,6.29848844236,7.91912051115,9
5.87886935755,11.7434178941,9.6,4.34285357839,8.01003213344,8
9.19192783648,11.7676474816,7.6,4.97412311184,4.00585121096,8
10.6991277098,11.7394649302,3.6,6.79109722926,5.94274736018,9
5.8284015546,11.8053170117,8.4,6.14801768641,8.45311441616,8
11.0910586071,11.7736961041,4.8,5.81594954926,2.14916681653,9
10.9373669712,11.7611632384,10.0,5.76396463033,3.0465765623,8
9.91783199809,11.7204096524,8.8,5.92804304625,3.0795998506,8
6.70282721116,11.8122781315,10.0,5.68804958008,4.76818210737,8
9.45656379794,11.7535995231,10.0,5.4443101108,4.8232703533,8
10.4278579792,11.7866209592,7.2,5.46436860385,3.94787488711,9
10.5561168155,11.7467810535,4.4,6.28905358123,9.67261682205,9
6.53440177526,11.7307921241,7.6,3.8115554159,2.56273069922,7
9.65108551355,11.7442575178,10.0,5.61801416475,3.73637132728,8
10.5906177106,11.8280095374,8.8,5.83122219898,3.28294794597,9
4.46504767362,11.7497773931,6.4,4.07253069167,2.83180810113,7
9.83282706879,11.7916364138,8.8,4.95715412437,4.84486136553,8
7.80465194165,11.7706337899,8.8,6.00684911342,5.16457188741,8
6.10867460575,11.5270018625,10.8,2.65200813411,4.80392215453,6
8.85864378428,11.6971254836,10.8,5.08009531344,3.61764956544,8
10.0113096988,11.8279197225,8.4,5.43417955745,8.05151499221,9
9.88594566026,11.7910851046,8.4,3.91889061668,3.62783028056,8
11.1989647404,11.8182450346,7.2,4.68396173306,3.12747539267,9
10.6388468643,11.720952815,8.4,6.67566979439,4.76901589239,9
5.79489331715,11.6689067411,11.6,3.47644455493,3.4938553985,7
3.78382111448,11.7321555145,10.8,5.83863226369,4.06648714964,7
9.01925067533,11.6520621906,10.8,4.46577515954,5.61856521922,7
10.017733163,11.7979016656,3.2,3.84541674044,1.46980252933,8
9.9191086688,11.8165812506,5.6,5.72578929438,4.32903063336,9
1.01400921085,11.7859701845,9.6,4.36164929303,3.93199995801,7
3.03629797169,11.6980492202,10.4,4.5393879341,3.00166239988,7
9.72781950579,11.7850757436,6.8,5.65121585466,3.04182719503,9
9.06660974542,11.7848579958,10.4,5.25919515506,3.97782994335,8
9.92769415567,11.6787290909,4.8,5.71195427268,4.39577284148,8
10.5415602567,11.7922799879,8.0,6.70382897587,9.09218693502,9
10.3774992615,11.7753093641,4.8,3.9259096633,3.95774391744,8
6.77220074527,11.7228343096,6.8,3.41315452791,3.11577417097,7
10.4083721212,11.680333812,8.0,6.6217634755,5.89170766951,8
10.8986087987,11.792715943,7.6,6.15063499979,3.96987796171,9
6.00488762265,11.7025699332,11.6,5.42854607124,5.34494352764,7
10.8036595331,11.7887611134,8.0,6.53949209666,7.40530643896,9
10.7190445345,11.7437325954,8.4,4.21999100227,5.33284594235,8
9.56702729444,11.828859204,8.8,6.69107599521,5.38161312236,9
8.82372519779,11.7888822775,7.6,4.2252249276,7.08200597767,8
8.83765931246,11.644989971,2.0,5.07408886658,2.86865128219,8
2.64518565841,11.820152079,8.4,4.88308252163,2.77857468035,8
8.76985493268,11.7560425554,10.0,5.55080467918,3.02054669671,8
8.35030579451,11.7139681042,9.2,5.27363605944,5.86848546027,8
10.6417912397,11.7549197686,8.4,6.34941883191,3.67680297076,9
10.3270983689,11.5982169332,7.6,6.17579969112,4.75717825802,8
10.3753372388,11.7718788525,7.6,4.10040826513,2.37275978801,8
10.1102487428,11.7754796747,6.8,7.2678942723,2.88077810704,9
7.92197378396,11.8087897528,4.8,5.20928226095,3.20726873005,8
11.0402125115,11.7200802127,5.6,3.71418371424,2.33947078879,8
10.0128799564,11.8315989155,10.0,5.55571798072,4.71591389689,9
4.58470813922,11.469704343,6.8,3.24605774101,3.55244647506,6
9.0834049535,11.7847199336,7.6,5.04492710107,3.81297361794,8
10.7035259972,11.716052714,6.0,4.04699313014,2.96137250209,8
10.7560221445,11.8020417532,5.6,6.47387683431,6.87973931426,9
9.25171753158,11.7700108879,9.6,5.2009771108,7.75574841443,8
9.68692013112,11.6661517598,7.6,3.77029569143,3.72862356792,8
9.32595107003,11.7727034378,5.6,5.98855535209,4.7709606985,9
6.64831923352,11.7126478732,2.0,4.2098323799,3.40397284254,8
7.41700647393,11.80548341,6.0,5.63017233422,4.89245970253,8
4.76155915337,11.5103324851,12.0,4.01942135503,3.61922082953,6
11.3215921815,11.8208798992,6.8,5.85614712688,8.8954684899,9
7.79536375381,11.7439846477,3.6,3.2245736905,2.56759838121,8
10.7645561317,11.7947543597,11.2,5.4434706912,3.56259258448,8
9.65179123973,11.7563514743,4.0,3.16251161791,2.25022962009,8
7.9468493414,11.726612311,6.0,4.2630862602,2.91568136012,8
5.99719193659,11.6041412718,11.2,3.78268486058,4.15058385076,7
6.35680908842,11.635773897,10.4,1.94698551663,4.34414041367,6
10.104900115,11.689732559,5.6,6.14338840891,3.78225357642,8
10.2477498194,11.7598830541,8.8,5.67995017535,6.19439156379,8
8.29178180822,11.7452468903,5.6,2.42345581797,2.10826918274,8
4.39811337744,11.6789819188,8.8,3.79667644807,2.9782310695,7
10.6091782129,11.6917038046,10.8,6.07353480364,3.15477169057,8
11.4004826442,11.7045510942,5.6,4.84259581467,2.55611598429,8
4.08847540511,11.6254316869,11.6,4.49673548622,7.32616503709,7
10.3739534048,11.7761397572,10.4,6.68743153392,4.77404255251,9
9.18216437167,11.7917887228,6.8,6.53613318446,3.85500916633,9
10.5063479409,11.7692744577,9.6,6.50982465123,7.07109547426,9
8.7922146256,11.7723615221,11.2,4.64327072379,3.77556921396,8
10.1800687255,11.8106460396,6.4,7.050316319,5.57654047676,9
9.14283415132,11.7818768712,10.8,5.91982233048,2.87651171865,8
10.592743502,11.7964530328,4.0,5.33283706866,4.27956073993,9
